# Transcript: douyin_7629305320225255012

- URL: https://www.douyin.com/video/7629305320225255012
- Title: 共创 6878 进步不能停！徐远征投篮问题诊断，主视眼观念限制了他的篮球发展之路！#waveball #投篮教学 #进步不能停 #投篮发力
- Published at: 2026-04-16 18:41:08+0800
- Generated at: 2026-06-12T15:47:38.472173+00:00
[00:01:56.700 --> 00:01:58.680] 导致身体代偿和额外动作。
[00:02:00.400 --> 00:02:00.760] 第二,
[00:02:01.080 --> 00:02:03.180] 投篮旋转方向与动力链冲突,
[00:02:03.540 --> 00:02:04.780] 下肢发力被切断。
[00:02:07.580 --> 00:02:09.800] 许远征的投篮更依赖上肢发力,
[00:02:10.280 --> 00:02:12.240] 右手投篮更多需要的是左旋,
[00:02:13.980 --> 00:02:15.280] 顺着下肢力量传导,
[00:02:15.440 --> 00:02:17.080] 将右手拉直指向篮筐,
[00:02:19.660 --> 00:02:22.580] 而他的用眼习惯与起跳习惯都倾向于右旋。
[00:02:25.600 --> 00:02:33.500] 与右手投篮所需的左旋方向冲突,
[00:02:33.700 --> 00:02:38.920] 所以下肢的发力在他的投篮中反而成了负担,
[00:02:39.120 --> 00:02:40.840] 下肢只能起到支撑作用,
[00:02:41.040 --> 00:02:42.120] 而不是有效输出,
[00:02:42.500 --> 00:02:43.840] 发力效率大打折扣。
[00:02:44.280 --> 00:02:45.580] 尤其在动态投篮中,
[00:02:45.920 --> 00:02:48.220] 他会更费力地去对抗反向的旋转,
[00:02:48.700 --> 00:02:51.040] 常见在翻身跳投时出手别扭。
[00:02:55.600 --> 00:02:56.740] 在急停投篮中,
[00:02:56.940 --> 00:02:58.680] 也容易刹不住向前飘,
[00:03:00.200 --> 00:03:03.800] 因为他需要持续去对抗一个反向旋转的惯性,
[00:03:07.120 --> 00:03:09.940] 最终只能更多依赖上肢发力代偿,
[00:03:10.320 --> 00:03:11.980] 靠双手去甩球,
[00:03:15.000 --> 00:03:16.720] 把球强行拧向篮筐。
[00:03:18.360 --> 00:03:21.460] 这也是为什么他很多动态投篮看起来发力很足,
[00:03:21.800 --> 00:03:24.480] 但整体流畅性和稳定性始终不够理想。
[00:03:25.600 --> 00:03:27.140] 针对这类问题,
[00:03:27.400 --> 00:03:28.920] 可以优先从两点入手。
[00:03:29.700 --> 00:03:30.200] 第一,
[00:03:30.460 --> 00:03:32.260] 无论哪只眼睛是主视眼,
[00:03:32.520 --> 00:03:33.800] 都要用双眼看框,
[00:03:34.040 --> 00:03:35.080] 建立融合成像,
[00:03:36.360 --> 00:03:40.200] 让两眼视线的延长线最终交汇于篮筐。
[00:03:42.500 --> 00:03:44.800] 一旦为了单眼舒适而偏投,
[00:03:45.060 --> 00:03:47.620] 往往会进一步破坏身体整体平衡。
[00:03:49.660 --> 00:03:51.200] 尤其在起跳阶段,
[00:03:51.460 --> 00:03:53.760] 会影响蹬身发力和空中稳定,
[00:03:54.020 --> 00:03:54.780] 而不仅如此,
[00:03:54.780 --> 00:03:56.320] 双眼的整体平衡,
[00:03:56.580 --> 00:03:58.360] 才是投篮稳定的基础。
[00:03:59.380 --> 00:04:01.440] 第二,主视眼可以参考,
[00:04:01.700 --> 00:04:03.740] 但绝不能决定起球轨迹。
[00:04:04.760 --> 00:04:07.060] 例如用眼习惯为右眼的布克,
[00:04:07.320 --> 00:04:09.380] 与用眼习惯为左眼的杜兰特,
[00:04:09.620 --> 00:04:11.160] 投篮都是偏左起球。
[00:04:11.940 --> 00:04:13.460] 但他们的共同点是,
[00:04:13.720 --> 00:04:17.060] 在球回正到右肩一侧后上之才去伸展,
[00:04:17.300 --> 00:04:19.860] 这依然能够保证投篮较高的一致性。
[00:04:21.140 --> 00:04:23.200] 但对于绝大多数普通投篮的球员,
[00:04:23.460 --> 00:04:24.220] 投篮的选择,
[00:04:24.780 --> 00:04:25.800] 对于普通人来说,
[00:04:26.060 --> 00:04:27.080] 没有较长的臂展,
[00:04:27.340 --> 00:04:29.140] 较好的核心控制能力,
[00:04:29.900 --> 00:04:32.980] 没有必要刻意模仿这种大弧线的起球。
[00:04:34.000 --> 00:04:35.020] 更好的方式是,
[00:04:35.280 --> 00:04:37.060] 合球时保持头部稳定,
[00:04:37.320 --> 00:04:39.880] 球沿身体中线或略偏左上升,
[00:04:40.140 --> 00:04:41.420] 肩宽同步回正,
[00:04:41.680 --> 00:04:43.220] 上下肢自然对位,
[00:04:45.780 --> 00:04:49.620] 这样下肢的制动力量才能高效转化为向上的投篮力量。
[00:04:54.780 --> 00:05:00.920] 让动作服务于发力,而不是服务于某种视觉概念。
[00:05:01.180 --> 00:05:07.320] 投篮从来都不是某一只眼睛在瞄准,
[00:05:07.580 --> 00:05:13.720] 它本质上是视觉系统,神经控制和身体发力协同工作的结果。
[00:05:13.980 --> 00:05:20.120] 如果认知方向出现偏差,再多的训练也可能只是在反复强化低效的动作模式。
[00:05:20.380 --> 00:05:23.460] 真正的认知方向出现偏差,
[00:05:23.700 --> 00:05:24.220] 是因为
[00:05:24.220 --> 00:05:25.760] 真正拉开差距的
[00:05:26.020 --> 00:05:27.040] 从来不是练得多,
[00:05:27.540 --> 00:05:30.360] 而是有没有沿着正确的方向持续进步。
[00:05:31.640 --> 00:05:33.440] 正如许远征常说的那句话,
[00:05:33.700 --> 00:05:34.720] 进步不能停。
