# Transcript: douyin_7582532179743493435

- URL: https://www.douyin.com/video/7582532179743493435
- Title: 置顶 4.1万 从59分到97分！如何快速让前国家球员提升投篮效率。 今年7月在北京，本频道联合Shot lab 投篮实验室，对前国家队球员 @孟铎Danny3 进行的投篮测试与实时优化。孟铎作为球员时期也是以投射见长，他的参与也让整个测试更具参考价值。优化后，他的投篮从出手弧度、出手速度到发力效率都实现了可量化的提升。#waveball #shotlab #投篮
- Published at: 2025-12-11 17:37:27+0800
- Generated at: 2026-06-12T15:50:07.798844+00:00
[00:01:57.160 --> 00:02:00.740] 他实战跳投的整体速度在0.8到1秒左右。
[00:02:01.000 --> 00:02:04.060] 手快脚慢,发力脱节的问题几乎已消除。
[00:02:04.320 --> 00:02:09.700] 但仍然存在投篮蓄力时间长,屈膝角度过大,投篮速度偏慢,弧线偏低的问题。
[00:02:09.960 --> 00:02:12.780] 这轮投篮测试的最低评分来到了74分。
[00:02:13.020 --> 00:02:17.120] 现今国内的大部分球员的投篮与国际顶尖射手主要的区别就是,
[00:02:17.380 --> 00:02:20.200] 国内很多球员的投篮是跳与投同时进行,
[00:02:20.460 --> 00:02:24.300] 重心未完全回正下就出手,出手瞬间躯干是略前倾的。
[00:02:24.300 --> 00:02:29.680] 而国际顶尖射手像汤布森、库里、米尔斯都是先跳再投,
[00:02:29.940 --> 00:02:33.780] 上下肢协调的向上加速,速度与稳定性可以兼顾。
[00:02:36.080 --> 00:02:42.220] 所以说现在国内球员他们的整体的发力节奏还都是比较传统的嘛,先举球,
[00:02:42.480 --> 00:02:46.320] 就去会吸这条,下肢的整个登身的速度就慢。
[00:02:46.580 --> 00:02:51.180] 顶级射手他就类似我们,类似扣篮或者去重跳向上加速。
[00:02:51.440 --> 00:02:54.260] 他的接球之后不是先起球,是我们手会
[00:02:54.560 --> 00:02:55.840] 往后预摆臂的动作。
[00:02:56.100 --> 00:02:59.160] 然后我们摆臂之后,蹬地和摆臂同步向上,
[00:02:59.420 --> 00:03:02.500] 他的躯干就很早能伸展起来。
[00:03:02.740 --> 00:03:05.060] 所谓类似库里的这种一段式,他也是一个跳投。
[00:03:05.300 --> 00:03:09.660] 他就是先跳,他只跳这么高,但他的躯干和下着的角度已经是向后的。
[00:03:09.920 --> 00:03:12.740] 像无论是库里,无论是科比,
[00:03:12.980 --> 00:03:15.040] 无论汤布森,他们是一个向后的鞋面。
[00:03:15.300 --> 00:03:16.580] 比如说腿能够往前摆,
[00:03:16.820 --> 00:03:18.360] 他们的膝部会跪这么多,
[00:03:18.620 --> 00:03:21.180] 他们蹬完之后腿前摆,然后我们的躯干向后,
[00:03:21.180 --> 00:03:25.280] 就是我们利用到我们躯干下着这个角度,手能更轻松的去投篮。
[00:03:25.540 --> 00:03:30.140] 如果有防守的话,他地下切不到我,我能往后去延伸。类似库里他去
[00:03:30.400 --> 00:03:31.940] 投这种文班亚马的球,
[00:03:32.180 --> 00:03:35.260] 他只要地下没切到他,他一直能往上去延伸,越过他。
[00:03:36.020 --> 00:03:38.840] 如果是前拼这个角度的话,你会去找防守人。
[00:03:39.100 --> 00:03:41.400] 屈膝过大。我投篮屈膝就是过大。
[00:03:41.660 --> 00:03:44.480] 其实这里他的脚踝完成伸展就已起跳。
[00:03:44.980 --> 00:03:47.300] 现代篮球更加追求快速的出手,
[00:03:47.540 --> 00:03:49.860] 投篮真正的快是脚踝蹬地的快。
[00:03:50.100 --> 00:03:51.140] 他的下肢去了脚踝,
[00:03:51.440 --> 00:03:52.720] 他用了比较多的力,
[00:03:52.980 --> 00:03:55.540] 但没有通过脚踝快速高效的转化出来。
[00:03:56.040 --> 00:04:00.140] 最后,在综合我们的建议后,他尝试蹬地与起球同步,
[00:04:00.400 --> 00:04:02.180] 上下肢协同发力的模式。
[00:04:02.440 --> 00:04:04.240] 虽然他的脚踝速度还不够理想,
[00:04:04.500 --> 00:04:06.020] 但投篮的出手弧度,
[00:04:06.280 --> 00:04:09.620] 出手速度和整体发力效率都实现了可量化的提升。
[00:04:09.860 --> 00:04:12.940] 所以右脚就不用那么沉重了,就弹性轻点就走。
[00:04:15.760 --> 00:04:16.520] 对,这下,
[00:04:17.300 --> 00:04:19.340] 可以。你真的快是脚下的快,
[00:04:19.600 --> 00:04:21.140] 不是手有多快。
[00:04:21.380 --> 00:04:22.460] 脚下能蹬的快,对。
[00:04:30.400 --> 00:04:32.700] 那是刚才右脚前摆的,我们指向性更好。
[00:04:32.960 --> 00:04:34.500] 你是右手投篮的话,右脚前摆出去,
[00:04:34.740 --> 00:04:35.520] 对篮筐的指向,
[00:04:35.780 --> 00:04:37.820] 只要你脚指向了,你的肩会跟着走。
[00:04:38.080 --> 00:04:41.140] 你的开始手的话,有些可能抓的歪的。
[00:04:41.400 --> 00:04:44.220] 你现在脚一伸,你的手就能被拉的更直。
[00:04:44.480 --> 00:04:46.020] 比如说就不用瞄框。
[00:04:46.520 --> 00:04:49.080] 这轮投篮测试最低评分来到84分,
[00:04:49.600 --> 00:04:51.140] 最高评分达到了97分。
[00:04:51.440 --> 00:04:52.720] 值得一提的是,
[00:04:52.980 --> 00:04:54.260] 最后一轮测试中,
[00:04:54.500 --> 00:04:56.820] 他的出手速度达到0.6秒左右,
[00:04:57.060 --> 00:04:59.120] 已进入NBA球员平均水平,
[00:04:59.620 --> 00:05:01.680] 投篮入框角度提升了约10度。
[00:05:02.180 --> 00:05:04.500] 根据ESPN对库里的投篮分析,
[00:05:05.000 --> 00:05:07.560] 入框角度从45度提升到55度,
[00:05:08.080 --> 00:05:09.860] 进球概率可提高19%,
[00:05:10.380 --> 00:05:12.180] 而出手更快,弧度更高,
[00:05:12.420 --> 00:05:14.980] 天然就具备更强的投篮抗干扰能力。
[00:05:15.500 --> 00:05:17.040] 这一次测试再次证明,
[00:05:17.540 --> 00:05:19.600] 投篮的差距从来不是手型差一点,
[00:05:19.860 --> 00:05:21.140] 而是整条动力链的形成,
[00:05:21.440 --> 00:05:22.460] 效率差了一大截。
[00:05:22.720 --> 00:05:24.760] 真正的投篮不是单纯靠手腕撇,
[00:05:25.020 --> 00:05:27.580] 而是靠全身动力链的精准时序与协同。
[00:05:27.840 --> 00:05:28.860] 当结构被校准,
[00:05:29.120 --> 00:05:30.140] 动作链被打通,
[00:05:30.400 --> 00:05:32.440] 投篮效率会呈现指数级提升。
[00:05:32.700 --> 00:05:34.740] 近期国家队再次不敌韩国,
[00:05:35.000 --> 00:05:35.780] 遭遇两连败,
[00:05:36.020 --> 00:05:37.820] 在高压节奏,强对抗,
[00:05:38.080 --> 00:05:39.620] 空间被压缩的国际赛场,
[00:05:39.860 --> 00:05:40.900] 投篮能力不足,
[00:05:41.140 --> 00:05:41.660] 出手慢,
[00:05:41.920 --> 00:05:42.420] 弧度低,
[00:05:42.680 --> 00:05:43.460] 抗干扰差,
[00:05:43.700 --> 00:05:45.760] 才是最深层,最根本的短板。
[00:05:46.020 --> 00:05:47.540] 而我们却依然停留在
[00:05:47.540 --> 00:05:49.840] 靠手发力,靠感觉投篮的时代。
[00:05:50.100 --> 00:05:51.640] 这不是某个球员的问题,
[00:05:51.900 --> 00:05:54.700] 而是长期训练体系里技术结构性的缺失。
[00:05:54.960 --> 00:05:55.980] 我们真正需要的
[00:05:56.240 --> 00:05:58.540] 是把投篮从玄学拉回到科学,
[00:05:58.800 --> 00:06:00.860] 给每一位球员一条可量化,
[00:06:01.100 --> 00:06:01.620] 可验证,
[00:06:01.880 --> 00:06:03.420] 可复制的训练提升路径,
[00:06:03.660 --> 00:06:06.220] 中国篮球才有可能真正追上世界。
