# Transcript: douyin_7087779541116112131

- URL: https://www.douyin.com/video/7087779541116112131
- Title: 9266 传球与篮球智商—“模板林书豪”华裔美式后卫沃尔特·林技术解析 #林书豪 #waveball
- Published at: 2022-04-18 11:24:32+0800
- Generated at: 2026-06-12T18:07:12.832547+00:00
[00:03:05.440 --> 00:03:09.440] 这就是在空切传球时,果断选择自己玩。
[00:03:09.440 --> 00:03:10.220] 这就是在空切传球时,果断选择自己玩。
[00:03:10.220 --> 00:03:11.680] 其次是篮球智商。
[00:03:11.680 --> 00:03:13.260] 第一点,场上沟通。
[00:03:13.260 --> 00:03:18.560] 在球场上你要主动传达你的想法给队友,大声呼喊或者使用肢体动作。
[00:03:18.940 --> 00:03:22.780] 你可以主动示意队友拉开空间,或者呼叫掩护后空位出手。
[00:03:23.140 --> 00:03:28.080] 也可以混合使用,呼叫侧翼队友拉开后,要求内线掩护完成挡拆进攻。
[00:03:29.680 --> 00:03:33.300] 这样的手势很易让防守者陷入犹豫。
[00:03:33.300 --> 00:03:35.700] 这样的手势很易让防守者陷入犹豫。
[00:03:35.700 --> 00:03:36.400] 这样的手势很易让防守者陷入犹豫。
[00:03:36.400 --> 00:03:37.840] 你可以直接选择投射
[00:03:37.840 --> 00:03:45.580] 这可能导致他贸然上墙
[00:03:45.580 --> 00:03:48.680] 然后你可以用一个简单的动作就能过掉他
[00:03:48.680 --> 00:03:53.500] 第二点
[00:03:53.500 --> 00:03:54.600] 对时间的把控
[00:03:54.600 --> 00:03:57.260] 优秀的球员都有很强的时间观念
[00:03:57.260 --> 00:04:00.480] 每个球队都想获得每节比赛的最后一次进攻
[00:04:00.480 --> 00:04:02.220] 在最后的三秒钟时间
[00:04:02.220 --> 00:04:04.140] 要完成最后一投的出手
[00:04:06.400 --> 00:04:10.320] 或为队友创造空位投篮的机会
[00:04:10.320 --> 00:04:14.840] 第三点
[00:04:14.840 --> 00:04:16.040] 处理双人包夹
[00:04:16.040 --> 00:04:18.840] 沃尔特林能很冷静地面对双人包夹
[00:04:18.840 --> 00:04:22.320] 他很早就发现了对手的双人陷阱
[00:04:22.320 --> 00:04:28.440] 持球保持远离球场的边线
[00:04:28.440 --> 00:04:30.280] 他能提前传球破解
[00:04:32.920 --> 00:04:35.240] 也能通过运球来破解双人包夹
[00:04:35.240 --> 00:04:44.460] 提高你的篮球智商并不难
[00:04:44.460 --> 00:04:46.680] 只要多观察那些聪明的球员
[00:04:46.680 --> 00:04:48.180] 做他们所做的事
[00:04:48.180 --> 00:04:48.900] 例如
[00:04:48.900 --> 00:04:51.120] 开攻时对身后防守人的观察
[00:04:51.120 --> 00:04:53.160] 快速推进时的迂回甲动作
[00:04:53.160 --> 00:04:59.720] 和队友之间的甲掩护
[00:04:59.720 --> 00:05:01.100] 针突破配合等等
[00:05:01.100 --> 00:05:03.060] 这就是本期视频的内容
[00:05:03.060 --> 00:05:04.940] 希望你能从中有所收获
[00:05:04.940 --> 00:05:05.220] 感谢观看
[00:05:05.240 --> 00:05:06.780] 并加入到自己的比赛中
